#Movie-id	freq_ge0_l1	freq_ge1_l2	freq_ge2_l3	freq_ge3_l4	freq_ge4_l5	avg_rating
3395	0	1	7	2	2	2.42
3396	2	5	26	75	154	3.71
3397	1	2	7	31	70	3.7
3398	1	3	10	51	59	3.53
3399	3	3	4	18	6	2.82
3400	0	3	11	4	1	2.34
3401	2	1	12	5	1	2.29
3402	0	0	1	2	3	3.58
3403	0	1	2	0	0	1.83
3404	1	5	8	22	20	3.21
3405	0	0	0	8	24	4.08
3406	0	0	0	5	6	3.68
3407	0	1	0	1	0	2.25
3408	8	16	77	293	325	3.51
3409	8	19	46	126	74	3.12
3410	0	1	0	1	1	3
3412	0	0	2	26	30	3.67
3413	0	0	1	1	1	3.33
3414	0	0	2	5	5	3.46
3415	1	0	3	6	21	3.97
3417	0	0	1	3	12	3.88
3418	10	15	63	201	250	3.49
3419	0	0	0	1	1	3.75
3420	1	2	7	18	21	3.44
3421	6	13	45	157	274	3.69
3422	0	3	5	14	16	3.28
3423	0	1	3	4	3	2.95
3424	2	6	16	63	169	3.84
3425	0	1	4	10	10	3.32
3426	0	3	9	33	23	3.21
3427	0	1	5	11	5	3.14
3428	0	2	4	3	1	2.5
3429	0	2	3	34	107	4.08
3430	2	1	6	18	19	3.41
3431	1	2	6	8	0	2.41
3432	0	2	8	5	0	2.33
3433	2	0	6	4	0	2.12
3434	0	1	3	3	0	2.5
3435	0	1	6	31	194	4.27
3436	0	4	6	15	6	2.84
3437	2	0	1	0	0	1
3438	8	25	76	118	50	2.85
3439	4	24	44	61	10	2.57
3440	13	29	36	34	3	2.1
3441	2	12	25	50	43	3.12
3442	0	2	1	1	0	1.75
3443	0	2	6	2	0	2.1
3444	1	2	20	43	18	3.09
3445	0	3	6	14	7	3.02
3446	0	0	1	8	7	3.62
3447	0	0	0	5	9	4.04
3448	3	8	48	247	283	3.61
3449	0	1	2	0	3	2.92
3450	3	7	49	116	77	3.25
3451	0	0	12	41	74	3.8
3452	6	24	60	100	42	2.85
3453	2	5	5	7	1	2.2
3454	0	3	6	8	2	2.63
3455	0	0	0	0	1	4
3456	0	0	0	4	13	4.29
3457	0	1	6	12	11	3.38
3458	1	0	0	1	1	2.67
3459	1	2	2	7	6	2.94
3461	1	5	9	44	72	3.62
3462	1	4	5	34	145	4.15
3463	1	0	1	0	0	1.25
3464	0	1	0	0	0	1.5
3465	0	0	2	0	1	2.67
3466	0	2	9	13	21	3.43
3467	0	0	2	11	38	4.02
3468	0	0	4	43	132	4.09
3469	0	1	1	18	59	4.08
3470	0	0	3	15	43	4.09
3471	1	9	47	229	342	3.73
3472	0	0	2	2	2	3.25
3473	0	0	2	1	1	2.88
3474	1	0	0	5	0	2.67
3475	0	0	2	6	22	4.03
3476	2	3	22	72	131	3.71
3477	2	7	18	63	52	3.37
3478	0	2	18	55	28	3.22
3479	2	3	21	79	74	3.44
3480	0	1	5	26	13	3.37
3481	3	7	52	272	418	3.75
3483	1	4	19	47	22	3.09
3484	4	18	31	48	13	2.59
3485	0	0	0	0	2	4
3486	0	1	0	1	0	2.5
3487	0	0	1	7	8	3.62
3489	6	23	99	217	118	3.11
3490	0	2	1	4	1	2.62
3491	0	0	2	2	5	3.5
3492	0	0	1	3	2	3.5
3494	2	1	5	21	31	3.55
3495	0	0	2	1	3	3.58
3496	0	0	1	2	2	3.2
3497	0	1	3	6	3	2.96
3498	0	1	5	50	99	3.87
3499	3	5	20	168	235	3.72
3500	2	0	11	13	7	2.88
3501	0	0	2	14	13	3.52
3502	0	2	9	20	9	3.08
3503	0	5	16	43	87	3.72
3504	0	1	6	61	152	4.05
3505	1	1	11	46	82	3.76
3506	0	1	7	17	8	3.17
3507	1	2	4	40	103	3.94
3508	2	2	5	37	107	3.99
3509	0	1	7	4	5	2.88
3510	0	14	30	154	161	3.54
3511	2	5	7	7	2	2.3
3512	1	5	12	38	38	3.35
3513	1	5	18	54	30	3.18
3514	0	1	2	4	1	2.69
3515	0	3	9	16	15	3.21
3516	0	1	6	9	19	3.59
3518	0	0	4	7	7	3.36
3519	0	1	7	18	15	3.26
3520	0	0	2	2	2	3.08
3521	0	1	5	26	34	3.67
3522	0	0	0	0	2	4
3523	0	0	0	5	0	3.1
3524	0	7	21	55	55	3.35
3525	0	5	24	48	17	3.04
3526	1	4	18	95	99	3.56
3527	9	19	66	261	298	3.51
3528	1	8	12	32	23	3.07
3529	0	1	6	23	22	3.45
3530	0	0	1	2	1	3.25
3531	0	0	1	1	0	2.5
3533	0	0	0	1	0	3
3534	1	11	50	86	37	2.98
3535	4	14	56	158	181	3.47
3536	0	5	22	100	73	3.41
3537	0	0	3	6	7	3.34
3538	1	0	6	35	30	3.54
3539	0	1	2	6	15	3.81
3540	1	1	4	8	1	2.67
3541	0	0	0	0	2	4
3542	0	0	1	0	0	2
3543	0	1	6	28	65	3.88
3544	0	3	2	6	5	3
3545	2	2	11	32	93	3.88
3546	0	1	5	24	47	3.79
3547	0	0	1	5	17	3.8
3548	0	3	1	20	34	3.84
3549	0	1	4	24	35	3.73
3550	2	1	16	19	19	3.11
3551	1	0	15	58	106	3.79
3552	3	8	36	140	177	3.64
3553	1	5	13	16	3	2.61
3554	0	2	7	12	19	3.38
3555	3	14	51	137	102	3.24
3556	2	9	36	128	191	3.59
3557	0	5	15	23	9	2.88
3559	0	1	2	11	7	3.4
3560	0	0	0	2	2	3.62
3562	0	3	1	3	1	2.5
3563	2	3	11	4	3	2.41
3564	12	29	24	15	1	1.76
3565	2	4	20	24	19	2.95
3566	0	2	12	30	28	3.35
3567	0	0	2	6	8	3.5
3568	0	1	1	1	4	3.21
3569	0	0	5	16	29	3.77
3570	0	1	0	1	0	2
3571	0	1	8	17	9	3.17
3572	3	4	3	2	2	1.89
3573	1	5	2	1	0	1.5
3574	2	5	0	0	0	0.93
3575	0	0	2	0	3	3.4
3576	0	0	3	21	30	3.76
3577	2	7	3	3	2	1.88
3578	8	26	78	388	816	3.84
3580	0	1	5	7	0	2.62
3581	0	1	5	24	33	3.67
3584	0	2	8	12	2	2.71
3585	0	0	0	0	1	4
3586	0	1	0	1	2	3.25
3587	0	4	3	5	8	3.15
3588	1	1	2	5	3	2.88
3589	1	0	1	0	0	1.5
3590	0	0	5	5	1	2.77
3591	1	1	17	72	39	3.31
3592	0	0	0	3	4	4
3593	44	73	45	23	3	1.55
3594	5	3	8	26	17	3.03
3595	0	2	1	2	0	2.3
3596	0	2	7	8	3	2.75
3597	1	4	2	7	0	2.29
3598	0	4	4	28	21	3.34
3599	0	0	2	5	12	3.74
3600	0	1	7	6	3	2.79
3601	0	1	0	2	2	3.2
3602	0	0	0	3	2	3.4
3603	0	1	0	0	0	1
3604	0	0	1	9	11	3.69
3605	0	0	3	5	0	2.75
3606	0	2	0	6	19	3.76
3608	9	10	31	102	113	3.38
3609	1	0	2	2	4	3.17
3610	0	0	0	1	0	3
3612	0	0	0	4	3	3.71
3613	0	0	2	10	3	3.2
3614	1	4	25	39	20	2.97
3615	1	5	19	50	18	3.02
3616	3	11	21	32	8	2.6
3617	5	31	81	138	89	3.02
3618	0	4	19	50	32	3.24
3619	1	1	1	2	3	3
3620	0	0	1	6	5	3.5
3621	0	1	0	1	2	3.38
3622	0	1	1	4	9	3.67
3623	29	76	191	336	143	2.84
3624	4	7	59	184	116	3.32
3625	0	0	0	2	2	3.88
3626	0	1	6	8	5	3.1
3627	1	0	2	12	17	3.67
3628	0	0	2	7	3	3.29
3629	0	0	3	30	90	4.13
3630	0	1	0	0	1	3
3631	0	0	0	3	2	3.5
3632	0	0	0	8	17	3.94
3633	0	3	24	78	53	3.41
3634	0	0	1	7	33	4.07
3635	1	0	21	106	81	3.52
3636	0	0	0	0	1	4
3637	1	0	2	2	5	3.35
3638	1	12	57	118	52	3.06
3639	1	3	31	112	74	3.37
3640	0	1	2	6	1	2.95
3641	0	0	0	1	3	4.12
3642	0	0	1	1	0	2.75
3643	0	1	1	4	3	3.22
3644	0	0	2	2	1	3
3645	0	0	1	1	11	4.12
3646	9	25	42	36	8	2.27
3648	1	1	1	0	2	2.4
3649	1	3	19	34	17	3
3650	0	0	0	3	1	3.5
3651	0	0	0	1	1	4
3652	0	1	3	1	5	3.3
3653	0	1	1	8	16	3.65
3654	0	1	17	80	89	3.64
3655	0	1	2	8	11	3.55
3656	0	0	0	2	0	3
3658	0	0	2	3	15	3.9
3659	0	0	0	2	1	3.33
3660	1	2	6	11	5	2.96
3661	1	3	6	4	2	2.41
3662	3	2	2	5	1	2.12
3663	2	2	2	3	1	2.15
3664	1	2	4	2	1	2.1
3665	0	1	1	1	0	2.17
3666	0	1	4	1	0	2.25
3667	0	1	2	1	0	2.12
3668	0	0	11	45	74	3.71
3669	1	2	9	7	3	2.55
3670	0	0	0	2	3	4.1
3671	4	12	35	152	275	3.73
3672	2	5	10	20	9	2.84
3673	0	1	7	4	2	2.61
3674	1	1	4	5	1	2.5
3675	0	1	6	21	38	3.74
3676	6	7	14	39	82	3.57
3677	3	1	5	16	63	3.98
3678	1	0	0	9	4	3.43
3679	0	2	0	8	12	3.68
3680	0	0	0	2	6	3.94
3681	0	1	7	66	185	4.02
3682	0	1	5	24	41	3.69
3683	0	0	10	75	161	3.96
3684	0	5	14	45	40	3.35
3685	0	3	11	42	50	3.57
3686	0	10	37	114	81	3.29
3687	0	0	0	1	1	3.75
3688	8	21	35	52	21	2.64
3689	4	21	12	11	3	1.95
3690	1	21	15	11	4	2.11
3691	0	3	7	3	1	2.36
3692	0	4	4	3	3	2.5
3693	3	6	11	21	14	2.9
3694	0	0	6	4	1	2.73
3695	1	3	0	2	0	1.67
3696	1	0	2	8	5	3.28
3697	5	32	71	127	50	2.85
3698	2	12	88	148	75	3.04
3699	1	3	23	86	60	3.38
3700	0	0	5	20	26	3.62
3701	1	1	20	54	22	3.15
3702	5	12	45	179	185	3.48
3703	4	11	42	137	219	3.63
3704	6	23	75	121	69	2.97
3705	1	8	25	52	11	2.8
3706	0	2	14	50	83	3.73
3707	4	8	24	39	27	3
3708	0	4	10	27	16	3.07
3709	2	3	11	6	4	2.48
3710	0	6	16	9	0	2.24
3711	0	0	2	5	0	2.93
3712	2	2	14	35	18	3.11
3713	0	0	2	5	16	3.83
3714	0	1	0	4	3	3.25
3715	0	3	3	5	1	2.42
3716	0	2	3	3	1	2.33
3717	7	47	134	214	109	2.93
3718	0	1	1	9	12	3.57
3719	0	2	7	8	4	2.76
3720	0	1	1	20	22	3.69
3721	0	0	2	2	0	2.62
3722	0	2	6	0	1	2.28
3723	2	0	12	45	77	3.68
3724	1	1	1	13	20	3.61
3725	0	2	5	9	4	2.95
3726	0	2	8	30	39	3.6
3727	0	0	6	21	31	3.66
3728	0	0	3	13	20	3.78
3729	0	0	4	37	19	3.42
3730	1	3	11	44	145	3.99
3731	0	0	1	7	7	3.67
3732	0	2	1	10	4	3.09
3733	0	0	5	27	43	3.79
3734	1	1	0	5	10	3.5
3735	0	1	11	65	135	3.88
3736	0	1	1	5	26	4.05
3737	0	0	1	2	4	3.86
3738	0	0	6	11	8	3.32
3739	0	1	0	2	12	4.2
3740	3	4	31	92	106	3.49
3741	0	0	3	29	81	4.07
3742	0	3	7	36	71	3.77
3743	2	2	2	17	4	2.85
3744	3	11	59	94	39	2.95
3745	1	12	46	112	75	3.23
3746	0	1	2	7	21	3.81
3747	0	3	5	15	20	3.55
3748	0	0	0	1	3	4
3749	1	1	1	3	2	2.75
3751	3	20	83	285	354	3.54
3752	8	33	103	191	75	2.94
3753	11	29	98	240	198	3.25
3754	5	23	29	16	9	2.23
3755	5	33	123	205	104	2.99
3756	0	2	4	11	2	2.82
3757	0	1	2	1	1	2.6
3758	0	4	5	6	6	2.86
3759	0	0	0	7	0	3.21
3760	2	4	13	33	26	3.24
3761	0	0	1	5	15	3.9
3763	2	1	24	75	59	3.38
3764	1	3	19	15	2	2.5
3765	0	0	3	7	5	3.27
3766	0	3	14	16	4	2.64
3767	1	4	9	3	4	2.36
3768	1	4	4	5	0	2.11
3769	0	0	6	9	13	3.45
3770	0	1	10	25	25	3.37
3771	0	1	0	9	12	3.59
3772	0	0	1	0	0	2.5
3773	1	5	11	15	8	2.69
3774	2	4	4	5	0	2
3775	0	0	0	1	2	3.67
3776	0	0	0	3	1	3.38
3777	0	1	1	4	4	3.25
3779	0	0	1	0	0	2
3780	0	0	2	0	0	2
3781	0	0	2	5	2	3.17
3782	0	0	3	2	1	2.75
3783	0	0	9	45	69	3.7
3784	1	3	20	47	25	3.17
3785	33	68	135	170	88	2.67
3786	1	7	13	21	57	3.51
3787	0	0	2	7	15	3.81
3788	0	1	5	27	65	3.92
3789	0	1	1	8	25	3.83
3790	1	2	0	2	5	3.05
3791	4	7	49	75	40	3
3792	0	2	5	2	4	2.88
3793	11	38	116	473	508	3.51
3794	1	2	6	18	16	3.22
3795	0	0	3	7	8	3.36
3796	0	1	3	5	3	3.04
3797	1	1	6	4	2	2.61
3798	5	7	72	127	82	3.13
3799	13	16	16	7	4	1.73
3800	1	0	1	0	0	1.25
3801	0	0	4	10	73	4.13
3802	2	16	22	17	10	2.45
3803	0	0	0	2	1	3.33
3804	0	5	1	0	0	1.33
3805	1	1	0	5	1	2.62
3806	0	2	1	1	3	3
3807	0	1	3	9	8	3.31
3808	1	1	2	2	8	3.54
3809	3	7	31	137	96	3.4
3810	1	2	4	5	3	2.67
3811	0	2	3	11	50	4.1
3812	0	5	16	54	57	3.47
3813	0	0	6	10	22	3.8
3814	0	0	4	28	68	3.96
3816	1	0	2	6	12	3.71
3817	0	0	0	3	3	3.75
3818	0	0	1	0	0	2.5
3819	0	0	2	22	67	4.09
3820	4	2	3	2	1	1.75
3821	10	29	59	37	7	2.22
3822	0	0	1	11	16	3.93
3823	0	0	1	9	12	3.66
3824	5	11	27	19	8	2.41
3825	12	29	87	100	35	2.67
3826	21	62	140	128	30	2.43
3827	5	12	52	136	43	3.02
3829	0	0	0	0	2	4.25
3830	1	2	1	6	10	3.3
3831	0	2	7	26	56	3.73
3832	0	0	1	2	5	3.75
3833	1	1	8	6	0	2.44
3834	0	3	4	10	3	2.73
3835	2	5	20	14	2	2.35
3836	1	0	6	29	51	3.76
3837	0	0	3	7	6	3.34
3838	0	0	2	7	1	3.15
3839	0	1	1	5	3	3.15
3840	2	5	6	4	1	2.08
3841	0	3	30	39	16	2.91
3843	0	1	2	7	2	3.04
3844	5	5	17	56	64	3.4
3845	1	1	2	4	4	2.96
3846	0	1	2	9	3	3.13
3847	1	2	2	4	1	2.55
3848	0	0	2	3	1	3
3849	0	0	2	8	11	3.76
3850	0	1	0	2	1	2.88
3851	0	0	0	8	17	4
3852	1	2	8	32	46	3.57
3853	0	0	2	1	0	2.67
3854	0	0	2	4	12	3.86
3855	1	1	1	14	21	3.75
3857	1	4	4	10	2	2.55
3858	3	8	10	19	15	2.85
3859	1	0	2	11	14	3.52
3860	0	0	0	1	1	3.5
3861	4	12	34	64	28	2.87
3862	0	1	5	15	11	3.33
3863	9	27	85	174	89	3.01
3864	3	15	18	12	12	2.47
3865	0	0	6	18	10	3.34
3866	0	0	0	2	0	3.25
3867	0	2	2	4	3	3
3868	4	7	39	126	205	3.64
3869	4	14	57	136	95	3.21
3870	0	0	2	3	5	3.4
3871	1	2	4	21	54	3.9
3872	0	0	3	10	11	3.58
3873	1	1	7	18	37	3.68
3874	0	0	1	3	3	3.36
3875	0	0	2	1	4	3.5
3876	0	0	0	2	1	3.5
3877	3	14	33	14	3	2.12
3878	0	0	0	3	0	3
3879	0	6	16	34	16	2.99
3880	0	0	0	1	4	4
3881	1	0	0	0	3	3.38
3882	3	15	62	112	51	3.03
3883	0	0	1	0	0	2
3884	0	5	6	8	2	2.43
3885	0	0	1	6	6	3.5
3886	0	1	1	6	8	3.47
3888	1	0	0	1	3	3.1
3889	5	10	13	21	5	2.43
3891	0	1	1	0	0	1.75
3892	1	3	1	10	6	3.1
3893	3	14	47	102	68	3.16
3894	0	0	1	6	11	3.83
3895	1	5	16	21	9	2.72
3896	0	6	13	27	36	3.35
3897	0	7	59	279	436	3.77
3898	0	3	10	6	8	2.83
3899	0	0	1	5	1	3.29
3900	0	0	2	2	0	2.75
3901	2	3	8	11	5	2.67
3902	0	2	0	2	0	2.12
3903	1	1	4	3	4	2.85
3905	0	0	2	3	7	3.58
3906	0	2	6	14	12	3.18
3907	0	0	1	1	0	2.75
3908	7	14	22	12	2	1.98
3909	1	6	11	13	7	2.71
3910	5	13	14	68	167	3.78
3911	2	9	33	127	262	3.77
3912	1	1	4	4	1	2.45
3913	0	0	2	1	3	3.33
3914	0	1	0	6	6	3.54
3915	0	0	4	20	27	3.73
3916	1	4	25	128	175	3.7
3917	1	12	19	56	44	3.23
3918	2	5	17	24	17	2.98
3919	1	8	11	13	6	2.55
3920	0	0	3	7	11	3.71
3921	0	0	0	4	1	3.3
3922	0	0	1	2	0	2.67
3923	0	0	4	4	0	2.62
3924	0	1	1	2	0	2.25
3925	1	1	7	21	37	3.65
3926	0	0	2	12	4	3.25
3927	0	1	7	34	35	3.52
3928	1	2	5	18	10	3.12
3929	0	0	1	6	15	4.05
3930	0	1	8	20	15	3.35
3931	0	2	2	0	1	2.2
3932	0	0	6	25	35	3.64
3933	1	1	1	1	0	1.75
3934	0	0	0	1	0	3.5
3936	2	0	5	13	9	3.22
3937	0	0	5	21	4	3.13
3938	0	3	2	7	1	2.62
3939	2	4	2	2	0	1.65
3940	2	2	1	1	0	1.42
3941	0	1	2	1	0	2.25
3942	2	1	2	1	0	1.58
3943	1	2	7	14	14	3.22
3944	0	1	1	2	1	3.2
3945	9	6	2	2	2	1.48
3946	3	12	14	25	6	2.54
3947	0	2	6	21	15	3.49
3948	13	34	126	345	309	3.33
3949	3	17	47	142	531	4
3950	0	0	6	35	47	3.66
3951	0	0	1	5	9	3.67
3952	2	3	10	46	53	3.52
3953	8	22	28	18	3	2.04
3954	0	0	0	0	1	4
3955	1	6	11	16	7	2.8
3956	1	5	8	5	2	2.19
3957	1	4	4	8	5	2.66
3958	0	4	2	0	0	1.33
3959	0	2	11	60	70	3.63
3960	0	1	1	5	2	3.11
3961	2	7	8	7	2	2.17
3962	2	5	2	2	0	1.55
3963	1	1	4	6	6	3
3964	0	1	2	17	20	3.66
3965	0	0	0	6	10	3.91
3966	0	0	2	9	14	3.8
3967	1	5	21	120	232	3.8
3968	5	18	73	95	42	2.86
3969	9	12	57	122	95	3.21
3970	0	0	2	7	9	3.72
3971	0	1	1	2	0	2.25
3972	0	3	11	63	87	3.75
3973	16	23	22	18	7	1.97
3974	0	2	6	9	1	2.64
3975	0	4	10	10	1	2.52
3976	0	0	2	0	0	2.25
3977	30	93	250	334	121	2.73
3978	3	7	24	66	42	3.16
3979	8	24	59	70	18	2.61
3980	1	4	21	69	94	3.57
3981	3	23	69	77	30	2.72
3982	1	1	0	5	6	3.38
3983	0	1	8	35	92	3.93
3984	1	1	30	112	78	3.42
3985	0	0	2	17	18	3.61
3986	7	21	67	118	42	2.85
3987	1	8	22	40	12	2.81
3988	14	38	84	112	46	2.7
3989	0	0	1	11	29	3.98
3990	3	9	13	13	5	2.35
3991	4	13	28	25	5	2.35
3992	0	2	8	20	28	3.59
3993	2	7	24	66	77	3.41
3994	12	20	105	307	316	3.45
3995	0	0	0	0	1	4
3996	8	39	103	304	724	3.78
3997	15	35	45	29	7	2.02
3998	2	9	45	57	37	2.97
3999	8	18	49	72	23	2.7
4000	1	0	5	11	30	3.67
4001	0	0	5	2	2	2.78
4002	2	5	39	120	161	3.59
4003	1	4	15	14	10	2.85
4005	0	6	28	68	37	3.19
4006	2	6	19	34	23	3.09
4007	0	1	20	94	133	3.68
4008	2	6	25	112	98	3.47
4009	0	2	4	17	25	3.53
4010	0	7	17	48	22	3.1
4011	4	8	52	208	618	3.97
4012	1	1	11	20	8	3.01
4013	0	2	2	0	0	1.62
4014	1	12	47	208	351	3.72
4015	19	50	95	109	51	2.6
4016	2	12	36	102	125	3.49
4017	0	2	12	52	53	3.54
4018	4	29	119	218	104	3.04
4019	1	1	25	112	160	3.7
4020	0	4	19	112	45	3.33
4021	0	2	5	13	37	3.67
4022	3	19	88	347	411	3.58
4023	3	9	40	114	71	3.25
4024	0	0	5	19	10	3.31
4025	13	47	134	218	95	2.86
4026	0	0	0	0	1	4.5
4027	4	17	73	212	626	3.91
4028	0	2	1	9	14	3.56
4029	0	4	16	73	78	3.51
4030	3	18	28	26	6	2.41
4031	1	4	14	18	6	2.72
4032	0	0	0	3	2	3.7
4033	4	0	8	79	107	3.66
4034	4	16	54	287	482	3.75
4035	0	1	5	8	3	2.91
4036	2	8	22	56	75	3.36
4037	0	2	7	29	72	3.89
4038	0	0	2	4	2	3.12
4039	3	11	19	56	33	3.08
4040	2	13	30	51	9	2.71
4041	2	6	24	92	80	3.4
4042	0	3	8	11	12	3.21
4043	0	0	5	6	11	3.45
4044	0	0	0	1	1	4
4045	0	0	0	2	5	4.07
4046	0	0	1	6	6	3.81
4047	1	2	10	28	54	3.66
4048	0	0	2	3	1	3.17
4049	0	0	1	2	0	2.83
4050	0	0	0	2	0	3.25
4051	1	1	0	0	1	2
4052	5	7	19	58	34	3.06
4053	0	4	5	5	2	2.41
4054	5	12	36	78	43	3.01
4055	0	0	8	20	24	3.5
4056	0	2	18	50	38	3.39
4057	0	1	0	0	0	1.5
4059	0	0	0	1	0	3
4060	0	0	2	2	2	3.17
4061	1	1	7	22	28	3.56
4062	2	3	18	53	35	3.27
4063	0	3	6	16	7	3.03
4064	0	0	1	7	7	3.57
4065	0	1	0	9	8	3.53
4066	1	2	9	23	19	3.23
4067	0	3	8	17	12	3.14
4068	0	6	10	18	10	2.88
4069	8	29	71	75	28	2.62
4070	0	0	0	1	3	3.75
4072	0	1	0	2	6	3.5
4073	0	1	6	6	0	2.62
4074	0	0	0	3	1	3.25
4076	0	0	0	1	2	4
4077	0	0	1	18	27	3.74
4078	0	0	4	5	3	3.04
4079	0	4	9	15	12	3.11
4080	0	2	11	19	10	3.08
4081	0	1	2	4	1	2.62
4082	0	0	6	15	20	3.71
4083	0	0	1	5	4	3.45
4084	2	16	56	134	53	3.03
4085	3	7	66	229	268	3.54
4086	0	1	3	29	45	3.71
4087	0	1	1	1	0	2.33
4088	0	1	1	2	0	2.38
4089	0	2	9	8	7	2.94
4090	0	9	15	35	25	3.18
4091	1	0	16	42	12	3.15
4092	1	3	5	15	2	2.77
4093	0	0	2	1	0	2.5
4094	0	1	2	2	1	2.67
4095	1	1	0	12	31	3.92
4096	0	1	0	1	0	2.25
4097	0	0	2	1	5	3.56
4098	0	1	0	3	12	3.78
4099	0	1	0	1	0	2.25
4100	0	2	3	1	0	1.92
4101	0	0	0	1	1	4
4102	2	2	15	44	61	3.62
4103	0	4	12	66	130	3.85
4104	10	16	21	12	1	1.83
4105	4	10	38	108	148	3.58
4106	0	0	2	7	1	2.95
4107	0	0	0	1	0	3.5
4108	0	1	3	3	3	3.05
4109	0	2	7	7	3	2.76
4110	0	0	4	9	3	3.12
4111	0	0	4	6	5	3.4
4112	0	0	2	0	0	2.25
4113	1	0	3	2	4	3.15
4114	0	0	0	3	1	3.25
4115	0	2	1	3	1	2.64
4116	0	0	1	11	12	3.56
4117	0	0	3	19	40	3.88
4118	0	1	1	2	1	2.9
4119	0	0	1	3	11	4
4120	0	0	0	1	0	3
4121	1	5	22	77	69	3.36
4122	0	0	5	6	4	3.2
4123	4	11	10	11	1	2.01
4124	8	31	24	16	2	1.84
4125	11	7	5	1	0	1.1
4126	0	5	15	12	7	2.68
4127	1	2	9	5	0	2.26
4128	2	6	31	132	129	3.53
4129	0	0	3	6	0	2.89
4130	0	3	8	10	0	2.55
4131	0	2	2	6	4	2.96
4132	2	17	34	42	12	2.56
4133	6	20	29	20	3	2.1
4135	0	2	5	14	5	2.96
4136	0	0	1	3	2	3.67
4137	0	2	2	0	0	1.75
4138	0	1	0	1	0	2.25
4139	0	0	2	6	1	3
4140	0	0	1	3	0	2.88
4141	4	2	9	15	5	2.71
4142	7	5	7	6	6	2.26
4143	5	12	23	10	2	2.08
4144	0	2	7	34	90	4.01
4146	1	5	14	15	20	3.04
4147	0	0	1	3	7	3.86
4148	7	25	88	169	102	3.07
4149	2	17	38	40	23	2.74
4150	0	0	2	1	0	2.67
4151	0	0	0	16	19	3.79
4152	0	1	1	13	9	3.33
4153	2	7	15	14	6	2.48
4154	2	2	4	16	0	2.65
4155	5	7	15	47	21	2.97
4156	0	0	1	0	0	2
4157	0	0	0	2	2	3.62
4158	7	21	24	22	5	2.21
4159	3	17	30	45	22	2.76
4160	0	1	2	8	9	3.62
4161	5	19	78	128	64	2.97
4162	1	3	6	3	0	2.12
4163	1	0	1	1	0	1.83
4164	0	2	4	13	6	3.1
4165	0	0	3	3	2	3.12
4166	0	1	3	16	22	3.69
4167	1	17	22	34	21	2.77
4168	2	2	7	14	9	2.91
4169	1	1	5	8	7	3.02
4170	0	0	0	0	1	4
4171	0	0	0	1	3	4.12
4172	0	0	0	1	1	3.5
4173	0	0	0	1	4	4.2
4174	0	0	2	16	27	3.91
4175	0	0	0	4	8	4.12
4176	0	1	0	1	5	3.86
4177	0	1	3	5	6	3.23
4178	1	0	1	20	33	3.89
4179	0	0	1	2	8	3.95
4180	0	2	0	1	0	1.83
4181	0	3	1	6	6	3.16
4182	0	0	0	1	2	3.67
4183	0	0	2	6	18	3.92
4184	0	0	3	7	18	3.8
4185	0	0	1	0	2	3.67
4186	0	1	1	11	6	3.42
4187	0	0	0	11	30	4.04
4188	0	0	4	8	14	3.58
4189	0	1	2	5	10	3.44
4190	0	0	3	10	19	3.81
4191	0	1	7	19	32	3.64
4192	0	0	0	6	0	3
4193	1	0	1	2	0	2.25
4194	0	0	1	5	9	3.8
4195	0	0	3	14	15	3.61
4196	0	0	1	1	1	3.17
4197	0	0	2	5	5	3.58
4198	0	2	1	8	2	2.96
4199	0	3	5	2	0	2.15
4200	2	14	17	16	3	2.28
4201	0	2	3	4	5	3.11
4202	0	0	1	0	0	2.5
4203	2	6	17	19	7	2.62
4204	0	6	5	1	0	1.75
4205	0	4	11	50	19	3.19
4206	0	0	2	4	4	3.2
4207	0	10	23	22	9	2.59
4208	0	0	1	2	4	3.71
4209	0	0	3	5	2	3.25
4210	3	2	13	42	63	3.57
4211	0	0	3	24	42	3.8
4212	0	1	6	22	19	3.42
4213	0	2	3	9	0	2.64
4214	4	12	33	107	56	3.15
4215	3	15	34	17	3	2.19
4216	0	0	2	11	16	3.84
4217	0	1	2	5	19	3.87
4218	0	0	1	19	23	3.71
4219	0	2	6	9	3	2.83
4220	0	2	11	31	36	3.49
4221	1	4	8	11	6	2.75
4222	2	1	3	2	2	2.25
4223	0	7	33	142	222	3.67
4224	2	11	17	28	5	2.52
4225	1	3	7	47	64	3.71
4226	4	8	29	226	1053	4.18
4227	0	1	2	1	2	2.67
4228	0	9	23	50	18	2.96
4229	1	9	12	10	2	2.31
4230	0	1	0	0	0	1
4231	1	6	12	32	16	2.99
4232	5	19	54	86	48	2.92
4233	2	3	13	15	1	2.49
4234	1	7	18	45	17	2.98
4235	3	3	10	80	253	4.04
4236	0	1	1	10	4	3.31
4237	0	0	1	3	9	3.85
4238	0	4	26	94	48	3.28
4239	0	9	42	152	217	3.64
4240	0	5	6	23	8	2.89
4241	13	11	4	4	3	1.51
4242	0	0	3	4	2	2.94
4243	0	0	0	1	2	3.67
4244	0	0	1	0	3	3.75
4245	0	0	2	6	4	3.58
4246	9	28	101	284	268	3.37
4247	8	17	37	58	14	2.64
4248	5	13	34	30	12	2.53
4249	0	1	0	0	0	1.5
4250	1	2	4	5	2	2.64
4251	0	0	6	17	24	3.62
4252	0	1	3	5	5	3.18
4253	0	1	1	3	2	3.14
